[2024-09-29T18:50:13.167+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-09-29T18:50:13.185+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.WebScrapint manual__2024-09-29T18:50:10.561247+00:00 [queued]>
[2024-09-29T18:50:13.193+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.WebScrapint manual__2024-09-29T18:50:10.561247+00:00 [queued]>
[2024-09-29T18:50:13.194+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-09-29T18:50:13.207+0000] {taskinstance.py:2888} INFO - Executing <Task(WebScraping_K): WebScrapint> on 2024-09-29 18:50:10.561247+00:00
[2024-09-29T18:50:13.212+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=300) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-09-29T18:50:13.213+0000] {standard_task_runner.py:72} INFO - Started process 301 to run task
[2024-09-29T18:50:13.214+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'SitesWebScraping', 'WebScrapint', 'manual__2024-09-29T18:50:10.561247+00:00', '--job-id', '522', '--raw', '--subdir', 'DAGS_FOLDER/DagWebScraping.py', '--cfg-path', '/tmp/tmpu6wx80_x']
[2024-09-29T18:50:13.216+0000] {standard_task_runner.py:105} INFO - Job 522: Subtask WebScrapint
[2024-09-29T18:50:13.266+0000] {task_command.py:467} INFO - Running <TaskInstance: SitesWebScraping.WebScrapint manual__2024-09-29T18:50:10.561247+00:00 [running]> on host 56d543c8266c
[2024-09-29T18:50:13.351+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='SitesWebScraping' AIRFLOW_CTX_TASK_ID='WebScrapint' AIRFLOW_CTX_EXECUTION_DATE='2024-09-29T18:50:10.561247+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-29T18:50:10.561247+00:00'
[2024-09-29T18:50:13.353+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-09-29T18:50:19.735+0000] {logging_mixin.py:190} INFO - /produto/165133/placa-mae-asus-tuf-gaming-a520m-plus-ii-amd-am4-matx-ddr4
[2024-09-29T18:50:19.736+0000] {logging_mixin.py:190} INFO - /produto/114781/placa-mae-gigabyte-b550m-aorus-elite-rev-1-3-amd-am4-micro-atx-ddr4-b550m-aorus-elite
[2024-09-29T18:50:19.737+0000] {logging_mixin.py:190} INFO - /produto/114338/placa-mae-msi-b550m-pro-vdh-wifi-amd-am4-matx
[2024-09-29T18:50:19.738+0000] {logging_mixin.py:190} INFO - /produto/114335/placa-mae-msi-mpg-b550-gaming-plus-amd-am4-atx
[2024-09-29T18:50:19.738+0000] {logging_mixin.py:190} INFO - /produto/115216/placa-mae-asus-tuf-gaming-b550m-plus-amd-am4-matx-ddr4
[2024-09-29T18:50:19.739+0000] {logging_mixin.py:190} INFO - /produto/315273/placa-mae-gigabyte-h610m-rev-1-0-intel-lga1700-h610-ddr4-matx-h610m-h-ddr4
[2024-09-29T18:50:19.740+0000] {logging_mixin.py:190} INFO - /produto/100672/placa-mae-asrock-b450m-steel-legend-amd-am4-matx-ddr4
[2024-09-29T18:50:19.741+0000] {logging_mixin.py:190} INFO - /produto/458886/placa-mae-msi-b450m-a-pro-max-amd-am4-micro-atx-ddr4
[2024-09-29T18:50:19.742+0000] {logging_mixin.py:190} INFO - /produto/276263/placa-mae-asus-prime-h610m-a-d4-lga-1700-h610-matx-ddr4
[2024-09-29T18:50:19.742+0000] {logging_mixin.py:190} INFO - /produto/128437/placa-mae-asus-tuf-gaming-b450m-plus-ii-amd-am4-matx-ddr4
[2024-09-29T18:50:19.743+0000] {logging_mixin.py:190} INFO - /produto/513870/placa-mae-gigabyte-b650m-gaming-rev-1-0-amd-am5-matx-ddr5-rgb-wifi-b650m-gaming-wifi
[2024-09-29T18:50:19.744+0000] {logging_mixin.py:190} INFO - /produto/108499/placa-mae-msi-b450m-pro-vdh-max-p-amd-am4-m-atx-ddr4
[2024-09-29T18:50:19.744+0000] {logging_mixin.py:190} INFO - /produto/129653/placa-mae-asus-prime-a520m-e-amd-am4-matx-ddr4
